track_id,title,artist,album,release_date,popularity,duration_ms,explicit,year,ranking,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6JnqbWl6N8g4Ikw5uZiJY4,No Surprise,Daughtry,Leave This Town,2009-07-14,46,269693,False,2009,63,0.481,0.779,3,-3.81,1,0.031,0.00853,0.0,0.0993,0.142,96.029,4
4cS2HQ6jK80vqdY9ofpztx,She Wolf,Shakira,She Wolf (Expanded Edition),2009,78,188866,False,2009,64,0.865,0.6900000000000001,7,-7.448,1,0.0443,0.285,0.0162,0.225,0.867,121.983,4
4UP5HP7IAnNdxD01g1lzQp,Break Up,Mario,D.N.A.,2009-10-08,55,249026,True,2009,65,0.44,0.517,0,-7.355,1,0.363,0.428,0.0,0.173,0.475,73.881,4
3WFswNYDLfjj9Cg0Y1sNyW,Sweet Dreams,Beyoncé,I AM...SASHA FIERCE,2008-11-17,38,208066,False,2009,66,0.6940000000000001,0.8250000000000001,1,-5.986,1,0.111,0.0895,1.86e-05,0.0618,0.788,121.949,4
6klZDCEsQzMELAPyovvpUw,Every Girl,Young Money,Every Girl,2009-01-01,55,315320,True,2009,67,0.632,0.73,6,-5.8950000000000005,0,0.245,0.00316,0.0,0.397,0.762,76.067,4
42E53vf4Y8pthbz7XfcEn9,Fallin' For You,Colbie Caillat,Fallin' For You,2009-01-01,17,217240,False,2009,68,0.641,0.861,4,-5.206,1,0.0285,0.204,0.0,0.109,0.54,117.044,4
2F8jBs3ZBbQOvdlySky0zU,Untouched,The Veronicas,Untouched,2007-12-08,30,254360,False,2009,69,0.557,0.8170000000000001,6,-3.721,0,0.238,0.0169,0.0215,0.139,0.508,177.001,4
1urvke4VZGwRmP2PVlqFCy,If Today Was Your Last Day,Nickelback,Dark Horse,2008,26,248040,False,2009,70,0.41,0.931,5,-4.228,0,0.0398,0.00012,0.0,0.107,0.542,89.977,4
6c0GmyBsE7mQtrVvxJaWc3,Throw It In The Bag,Fabolous,Loso's Way,2009-01-01,60,231573,True,2009,71,0.789,0.55,11,-7.423,0,0.0473,0.174,0.0,0.0614,0.6960000000000001,172.049,4
20X9OeC606XNwEtDBOym5u,Love Drunk,BOYS LIKE GIRLS,Love Drunk,2009-09-07,66,226706,False,2009,72,0.44,0.976,10,-3.17,1,0.141,0.00177,3.39e-06,0.16,0.412,150.005,4
1akgiRM3mN2nxu2AX6ACCW,I Love College,Asher Roth,Asleep In The Bread Aisle,2009-01-01,60,241933,True,2009,73,0.713,0.8260000000000001,8,-4.075,1,0.243,0.0897,0.0,0.421,0.664,86.444,4
2hdy9Wt9qp7M7d0U3ossu2,If U Seek Amy,Britney Spears,Circus (Deluxe Version),2008-12-02,74,216520,False,2009,74,0.717,0.587,4,-7.296,0,0.0339,0.0192,0.0,0.0523,0.544,129.954,4
4KAzYqfcijCSZa2P3etHoM,Big Green Tractor,Jason Aldean,Wide Open,2009-04-07,70,204200,False,2009,75,0.623,0.59,4,-5.014,1,0.028,0.646,0.0,0.295,0.579,137.071,4
6wn61Fzx9XMxQmieLpoIhW,White Horse,Taylor Swift,Fearless,2008-11-11,55,234426,False,2009,76,0.578,0.34,0,-8.027,1,0.0264,0.305,0.0,0.104,0.223,92.702,4
2VOomzT6VavJOGBeySqaMc,Disturbia,Rihanna,Good Girl Gone Bad: Reloaded,2008-06-02,82,238626,False,2009,77,0.707,0.8130000000000001,11,-4.515,0,0.0571,0.0863,0.0,0.168,0.722,124.921,4
64yrDBpcdwEdNY9loyEGbX,21 Guns,Green Day,21st Century Breakdown,2009-05-15,77,321093,False,2009,78,0.268,0.742,5,-4.939,1,0.0355,0.0518,0.0,0.626,0.416,159.779,4
6ATrsVaZT7XjkCynxM8cTS,Turn My Swag On,Soulja Boy,iSouljaBoyTellem,2008-01-01,65,206333,False,2009,79,0.546,0.712,3,-3.104,0,0.0269,0.0009689999999999,0.0,0.406,0.489,150.154,4
3RBGG1be9aBaSvjnw6ABkh,Rockin' That Shit,The-Dream,Love Vs Money,2009-01-01,64,221920,True,2009,80,0.672,0.62,8,-4.865,1,0.0422,0.123,0.0,0.362,0.627,78.005,4
4dGJf1SER1T6ooX46vwzRB,Chicken Fried,Zac Brown Band,The Foundation,2008-11-17,2,238146,False,2009,81,0.5660000000000001,0.713,6,-4.25,1,0.0417,0.645,0.0,0.114,0.807,169.864,4
1CxebLetK1dLJvRXlgHGXg,Diva,Beyoncé,I AM...SASHA FIERCE,2008-11-17,35,200613,False,2009,82,0.875,0.551,6,-6.744,0,0.317,0.0488,0.00728,0.0537,0.861,146.092,4
5vlEg2fT4cFWAqU5QptIpQ,Replay,Iyaz,Replay,2009-08-11,74,182306,False,2009,83,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,4
3XKbdb9GB6u3hsnUklQTav,Then,Brad Paisley,American Saturday Night,2009-06-30,63,321640,False,2009,84,0.493,0.643,0,-5.19,1,0.0299,0.512,2.4300000000000005e-05,0.209,0.3,144.704,4
3KQs4a5fUwIANhbxQ2lsuc,Her Diamonds,Rob Thomas,Her Diamonds,2009-04-23,13,280200,False,2009,85,0.555,0.923,7,-4.931,1,0.0628,0.0162,0.0,0.0788,0.869,87.582,4
3jkdQNkDTxxXtjSO4l0o1H,How Do You Sleep? - Radio Edit Remix,Jesse McCartney,Departure - Recharged,2008,55,208333,False,2009,86,0.747,0.878,8,-3.533,1,0.0282,0.343,0.0,0.0872,0.557,106.004,4
6pymOcrCnMuCWdgGVTvUgP,3,Britney Spears,The Singles Collection,2009-11-09,64,213173,False,2009,87,0.6970000000000001,0.709,5,-1.917,0,0.0455,0.0452,0.0,0.138,0.787,134.91,4
3qjKqmA2YeH0a8DRoKj8iy,Forever,Drake,Forever,2009-01-01,37,357920,True,2009,88,0.471,0.918,5,-1.422,0,0.349,0.254,0.0,0.201,0.552,108.397,5
38dxwjNTN6sw1ZV3EivUUu,One Time,Justin Bieber,My World (Canada Version - All BP's),2009-01-01,49,215866,False,2009,89,0.6910000000000001,0.853,1,-2.528,0,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,4
58b795UJmSNjfzqdHZOcen,I Run To You,Lady A,Lady Antebellum,2008-01-01,42,256013,False,2009,90,0.655,0.786,3,-4.451,1,0.034,0.163,5.9900000000000006e-05,0.124,0.378,113.964,4
2I5CPUnMIKjEXeg61OI9uV,I Do Not Hook Up,Kelly Clarkson,All I Ever Wanted,2009-03-06,48,200346,False,2009,91,0.502,0.938,9,-3.114,1,0.13,0.00098,0.0,0.318,0.35,144.077,4
72by3Re4C3eVEBXvsUo0zV,Green Light (feat. André 3000),John Legend,Evolver,2008-10-27,58,284186,False,2009,92,0.622,0.882,9,-5.59,0,0.119,0.0912,0.0,0.216,0.762,77.506,4
5JnLiuMgRAWoHYOhatFP3s,People Are Crazy,Billy Currington,Little Bit Of Everything,2008-01-01,71,231360,False,2009,93,0.651,0.6990000000000001,5,-5.006,1,0.0265,0.213,0.000265,0.12,0.36,141.938,4
4o8STNAL91xc7EvuvqSKk1,Whatever It Is,Zac Brown Band,The Foundation,2008-11-17,0,208213,False,2009,94,0.686,0.5760000000000001,1,-6.632,1,0.0284,0.443,1.7e-05,0.212,0.72,83.971,4
4fq2YUONcgrCJ2SPndSeKC,Already Gone,Kelly Clarkson,All I Ever Wanted,2009-03-06,59,281560,False,2009,95,0.209,0.872,9,-2.996,1,0.0757,0.217,0.0,0.0768,0.294,78.139,4
5myYDbAurm1CW038qd4gL2,Goodbye,Kristinia DeBarge,Exposed (Deluxe Edition),2009-01-01,48,208133,False,2009,96,0.777,0.8200000000000001,1,-3.211,0,0.0471,0.00505,2.6e-05,0.142,0.651,119.987,4
0nnxf8p851ZR49KFnGWVsB,Say Hey (I Love You),Michael Franti & Spearhead,All Rebel Rockers,2008-01-01,0,235760,False,2009,97,0.738,0.983,5,-4.374,0,0.0855,0.038,5.929999999999999e-06,0.183,0.957,92.998,4
6ZULTiMcrmGeuj6GilRgod,Pop Champagne (feat. Juelz Santana) - Explicit Album Version,Jim Jones,Pop Champagne (feat. Juelz Santana),2008-10-07,28,221000,True,2009,98,0.58,0.442,0,-6.589,1,0.261,0.0275,0.0,0.0978,0.506,96.114,4
2xoUpH00pbcX1ESQUcFIQN,Pretty Wings,Maxwell,R&B Slow Jams,2015-02-06,22,256160,False,2009,99,0.629,0.481,9,-9.411,1,0.138,0.135,0.0,0.0786,0.5700000000000001,115.152,4
57uX2vR9j9DNiANDYfXw1i,Never Say Never,The Fray,The Fray,2009-02-02,70,256613,False,2009,100,0.23,0.492,8,-5.767,1,0.0317,0.5680000000000001,8.18e-06,0.176,0.262,160.139,4
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Kesha,Animal (Expanded Edition),2010-01-01,85,199693,False,2010,1,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,4
11EX5yhxr9Ihl3IN1asrfK,Need You Now,Lady A,Need You Now,2010-01-01,73,277573,False,2010,2,0.587,0.622,4,-5.535,1,0.0303,0.0927,0.000636,0.2,0.231,107.943,4
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,"Save Me, San Francisco (Golden Gate Edition)",2010-12-01,85,216773,False,2010,3,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,4
6tS3XVuOyu10897O3ae7bi,California Gurls,Katy Perry,Teenage Dream: The Complete Confection,2012-03-12,77,234653,False,2010,4,0.791,0.754,0,-3.729,1,0.0569,0.00446,0.0,0.163,0.425,125.014,4
1bM50INir8voAkVoKuvEUI,OMG (feat. will.i.am),USHER,Raymond v Raymond (Expanded Edition),2010-03-30,74,269493,False,2010,5,0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.36,0.326,129.998,4
6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,2010-04-27,79,180480,True,2010,6,0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033,4
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Eminem,Recovery,2010-06-18,86,263373,True,2010,7,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,4
0SiywuOBRcynK0uKGWdCnn,Bad Romance,Lady Gaga,The Fame Monster (Deluxe Edition),2009-11-05,85,294573,True,2010,8,0.6960000000000001,0.921,0,-3.755,1,0.0363,0.00314,5.2400000000000007e-05,0.0842,0.714,119.001,4
1DqdF42leyFIzqNDv9CjId,Dynamite,Taio Cruz,Rokstarr,2010-01-01,73,203866,False,2010,9,0.754,0.804,4,-3.177,1,0.0853,0.00332,0.0,0.0329,0.8180000000000001,119.968,4
1CdqVF1ywD0ZO1zXtB9yWa,Break Your Heart,Taio Cruz,Rokstarr,2010-01-01,70,186266,False,2010,10,0.666,0.899,8,-4.676,1,0.028,0.00155,0.0,0.0677,0.629,122.05,4
59dLtGBS26x7kc0rHbaPrq,Nothin' on You (feat. Bruno Mars),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,2010-04-27,80,268320,False,2010,11,0.6880000000000001,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,4
4nVyHATevhl5RC6Qmoko5H,I Like It,Enrique Iglesias,Euphoria (Standard US/Latin version),2010-01-01,69,231786,False,2010,12,0.646,0.94,10,-2.856,0,0.0838,0.0209,0.0,0.0691,0.704,129.011,4
68ehjcnIVcKjX0QtdBDgZP,BedRock,Young Money,BedRock,2009-01-01,52,289253,True,2010,13,0.738,0.6950000000000001,8,-5.764,1,0.219,0.118,0.0,0.13,0.5660000000000001,148.004,4
0TyOpxlWwDx98bjkIVHUgY,In My Head,Jason Derulo,Jason Derulo (Deluxe Audio),2010-03-01,56,198960,False,2010,14,0.762,0.739,0,-4.178,0,0.0328,0.0269,0.0,0.498,0.852,110.002,4
60jzFy6Nn4M0iD1d94oteF,Rude Boy,Rihanna,Rated R,2009-11-20,81,222920,True,2010,15,0.5630000000000001,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,4
4TCL0qqKyqsMZml0G3M9IM,Telephone,Lady Gaga,The Fame Monster (Deluxe Edition),2009-11-05,75,220640,False,2010,16,0.8240000000000001,0.836,3,-5.903,1,0.0404,0.00521,0.0008169999999999,0.112,0.716,122.014,4
55qBw1900pZKfXJ6Q9A2Lc,Teenage Dream,Katy Perry,Teenage Dream: The Complete Confection,2012-03-12,67,227760,False,2010,17,0.719,0.804,10,-4.581,1,0.0355,0.0132,3.02e-06,0.139,0.605,119.999,4
7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Bruno Mars,Doo-Wops & Hooligans,2010-10-05,87,220734,False,2010,18,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,4
2MIqLCofYbazo7rXz5RErV,Cooler Than Me - Single Mix,Mike Posner,Cooler Than Me,2010-04-05,53,214760,False,2010,19,0.767,0.8240000000000001,7,-4.558,0,0.0479,0.174,0.0,0.357,0.623,129.96,4
5OiLJ8tjUPFiPX2gVM8fxJ,Imma Be,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),2009-01-01,0,257560,False,2010,20,0.597,0.517,0,-6.963,1,0.365,0.179,0.0,0.307,0.412,92.035,4
2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,JAY-Z,The Blueprint 3,2009-09-08,85,276920,True,2010,21,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,4
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),USHER,Raymond v Raymond (Expanded Edition),2010-03-30,83,220800,False,2010,22,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,4
2M9ULmQwTaTGmAdXaXpfz5,Billionaire (feat. Bruno Mars),Travie McCoy,Billionaire (feat. Bruno Mars),2010-03-09,77,211160,True,2010,23,0.633,0.673,6,-6.403,0,0.258,0.297,0.0,0.206,0.659,86.776,4
7Ie9W94M7OjPoZVV216Xus,Not Afraid,Eminem,Recovery,2010-06-18,82,248133,True,2010,24,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,5
5vlEg2fT4cFWAqU5QptIpQ,Replay,Iyaz,Replay,2009-08-11,74,182306,False,2010,25,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,4
0pBMFlAy7mQeUMQKaN4y8x,Sexy Bitch (feat. Akon),David Guetta,One More Love,2011-08-05,50,195853,True,2010,26,0.8130000000000001,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,4
38xWaVFKaxZlMFvzNff2aW,Breakeven,The Script,The Script,2008-09-08,69,261426,False,2010,27,0.627,0.6990000000000001,10,-4.504,1,0.0244,0.174,0.0,0.0789,0.535,94.003,4
6vc2Jq2vaGu8z326kSrw92,Your Love Is My Drug,Kesha,Animal (Expanded Edition),2010-01-01,73,187133,False,2010,28,0.8260000000000001,0.612,1,-3.891,1,0.0982,0.00681,0.0,0.0889,0.756,120.057,4
4vp2J1l5RD4gMZwGFLfRAu,I Gotta Feeling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),2009-01-01,3,289133,False,2010,29,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,4
3z9RppC428EaPSCtD49alh,Fireflies,Owl City,Fireflies,2009-01-01,25,228746,False,2010,30,0.5700000000000001,0.65,3,-6.831,1,0.0389,0.0357,0.0,0.123,0.441,90.023,4
2fQ6sBFWaLv2Gxos4igHLy,Say Aah (feat. Fabolous),Trey Songz,Ready (Deluxe),2009-08-31,64,207546,False,2010,31,0.724,0.87,1,-3.614,0,0.113,0.00453,0.0,0.833,0.81,93.01,4
4BycRneKmOs6MhYG9THsuX,Find Your Love,Drake,Thank Me Later,2010-01-01,70,208946,False,2010,32,0.627,0.614,6,-6.006,0,0.17,0.0211,0.0,0.0286,0.758,96.038,4
1HHeOs6zRdF8Ck58easiAY,Alejandro,Lady Gaga,The Fame Monster (Deluxe Edition),2009-11-05,75,274213,False,2010,33,0.623,0.793,11,-6.63,0,0.0462,0.000397,0.0015,0.375,0.36,98.998,4
7ksYJ95P5vP87A0GH34CIk,Ridin' Solo,Jason Derulo,Jason Derulo (Deluxe Audio),2010-03-01,57,215746,False,2010,34,0.442,0.8300000000000001,9,-4.02,1,0.146,0.128,0.0,0.129,0.578,89.338,4
3ZdJffjzJWFimSQyxgGIxN,Just A Dream,Nelly,5.0,2010-11-12,77,237800,False,2010,35,0.531,0.752,1,-6.161,1,0.0305,0.0421,0.0,0.12,0.103,89.917,4
1WtTLtofvcjQM3sXSMkDdX,How Low,Ludacris,Battle Of The Sexes (Deluxe),2010-01-01,64,201586,True,2010,36,0.785,0.498,1,-6.977,1,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,4
4DvhkX2ic4zWkQeWMwQ2qf,Like A G6,Far East Movement,Free Wired,2010-01-01,72,216893,False,2010,37,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,4
2DHc2e5bBn4UzY0ENVFrUl,Carry Out (Featuring Justin Timberlake),Timbaland,Shock Value II,2009-01-01,71,232466,False,2010,38,0.531,0.5740000000000001,10,-6.693,0,0.113,0.114,0.0308,0.256,0.272,115.68,5
4fIWvT19w9PR0VVBuPYpWA,Haven't Met You Yet,Michael Bublé,Crazy Love,2009-10-06,73,244586,False,2010,39,0.615,0.733,8,-4.808,1,0.0335,0.152,0.0,0.109,0.796,122.58,4
0xcl9XT60Siji6CSG4y6nb,Club Can't Handle Me (feat. David Guetta) - From the Step Up 3D Soundtrack,Flo Rida,Club Can't Handle Me,2010-06-28,58,232615,False,2010,40,0.623,0.882,0,-2.574,1,0.0322,0.0205,0.0,0.194,0.525,127.98,4
7LP4Es66zdY7CyjepqmvAg,Down,Jay Sean,All Or Nothing,2009-01-01,5,212106,False,2010,41,0.657,0.6950000000000001,2,-4.493,1,0.0321,0.0108,0.0,0.0822,0.683,65.997,4
6lUY6MoqGgPnA27PHYxem5,Bulletproof,La Roux,La Roux,2009-01-01,0,205733,False,2010,42,0.674,0.882,3,-2.771,0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,4
2zJZwWF7BTGIIvrAlgzJEx,Whatcha Say,Jason Derulo,Jason Derulo (Deluxe Audio),2010-03-01,61,221253,False,2010,43,0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036,4
6epn3r7S14KUqlReYr77hA,Baby,Justin Bieber,My World 2.0,2010-01-01,84,214240,False,2010,44,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,4
2rDwdvBma1O1eLzo29p2cr,Whataya Want from Me,Adam Lambert,For Your Entertainment,2009-11-23,64,227320,False,2010,45,0.44,0.683,11,-4.732,0,0.0489,0.00706,0.0,0.0593,0.445,185.948,4
0dBW6ZsW8skfvoRfgeerBF,Mine,Taylor Swift,Speak Now,2010-10-25,63,230706,False,2010,46,0.624,0.757,7,-2.94,1,0.0296,0.00265,1.87e-06,0.189,0.658,121.07,4
1VDXQhu7YGdbM6UeEIfsaX,Only Girl (In The World),Rihanna,Loud,2010-11-16,56,235493,False,2010,47,0.788,0.71,11,-4.24,0,0.0426,0.113,1.22e-05,0.0638,0.632,125.919,4
51YhN4y2tOvfI0Sv1hoBRo,Live Like We're Dying,Kris Allen,Live Like We're Dying,2009-09-25,42,212746,False,2010,48,0.578,0.9,0,-2.501,1,0.0443,0.0267,0.0,0.287,0.934,92.011,4
3YJkAQNEhmCZGLdmPsu6Ye,Hard,Rihanna,Rated R,2009-11-20,56,250600,True,2010,49,0.31,0.746,1,-3.599,1,0.111,0.0121,0.0,0.649,0.163,182.032,4
35srNkJVToAzYiZzron1FY,Young Forever,JAY-Z,The Blueprint 3,2009-09-08,68,253906,True,2010,50,0.637,0.6900000000000001,9,-3.214,0,0.0693,0.417,0.0,0.211,0.103,140.329,4
7lWUJpax919G4JdaFEVmCy,Blah Blah Blah (feat. 3OH!3),Kesha,Animal (Expanded Edition),2010-01-01,71,172053,True,2010,51,0.752,0.836,10,-3.173,1,0.115,0.0843,0.000425,0.424,0.519,120.003,4
2IpGdrWvIZipmaxo1YRxw5,Bottoms Up (feat. Nicki Minaj),Trey Songz,"Passion, Pain & Pleasure",2010-09-13,0,242013,True,2010,52,0.845,0.601,1,-5.283,1,0.161,0.0205,0.0,0.385,0.329,74.008,4
7yws3pF3FFguwT2Psi6c15,Do You Remember,Jay Sean,All Or Nothing,2009-01-01,0,210306,False,2010,53,0.855,0.668,11,-4.892,1,0.0644,0.0242,0.0,0.102,0.803,125.846,4
5XRHGXut00SrJUFmcn2lQF,All The Right Moves,OneRepublic,Waking Up,2009-01-01,69,238000,False,2010,54,0.529,0.948,0,-3.527,1,0.0474,0.258,9.35e-06,0.283,0.65,146.024,4
72phhQtfwZcRweweRxxkmU,According To You,Orianthi,Believe (II),2010-01-01,51,200346,False,2010,55,0.619,0.917,5,-2.582,1,0.0507,0.0233,1.21e-05,0.0986,0.552,131.002,4
3bMNprrp2JDKZsGbiXpsJl,My Chick Bad,Ludacris,Battle Of The Sexes (Deluxe),2010-01-01,69,216933,True,2010,56,0.624,0.723,1,-6.782,1,0.378,0.172,0.0,0.483,0.757,84.789,4
3GCL1PydwsLodcpv0Ll1ch,You Belong With Me,Taylor Swift,Fearless,2008-11-11,72,231133,False,2010,57,0.687,0.783,6,-4.44,1,0.0386,0.162,1.35e-05,0.114,0.443,129.964,4
0xfpx7AiwgSKEtjotea2L6,Meet Me Halfway,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),2009-01-01,0,284373,False,2010,58,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,4
0WCiI0ddWiu5F2kSHgfw5S,Take It Off,Kesha,Animal (Expanded Edition),2010-01-01,71,215200,False,2010,59,0.729,0.675,5,-5.292,0,0.0286,4.14e-05,0.00126,0.0867,0.74,125.036,4
6BdgtqiV3oXNqBikezwdvC,Over,Drake,Thank Me Later,2010-01-01,73,233560,True,2010,60,0.35,0.845,7,-5.614,1,0.2,0.0107,0.0,0.123,0.45,99.643,5
1fBl642IhJOE5U319Gy2Go,Animal,Neon Trees,Habits,2010-01-01,73,212293,False,2010,61,0.482,0.833,5,-5.611,1,0.0449,0.000346,0.0,0.365,0.74,148.039,4
3XojqFisTYTQm2p7HK5p4P,Misery,Maroon 5,Hands All Over,2010,56,216200,False,2010,62,0.7030000000000001,0.811,4,-4.873,0,0.0423,0.000307,0.0,0.199,0.711,102.979,4
5uHYcK0nbEYgRaFTY5BqnP,Magic (feat. Rivers Cuomo),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,2010-04-27,68,196133,False,2010,63,0.549,0.932,8,-4.11,0,0.343,0.0127,0.0,0.347,0.787,82.439,4
0uNMe6UEqe9uGazPgUGnLD,Paparazzi,Lady Gaga,The Fame Monster (Deluxe Edition),2009-11-05,59,208306,False,2010,64,0.762,0.6920000000000001,5,-3.973,0,0.0438,0.113,0.0,0.094,0.397,114.906,4
4faiJXyBflUVVOOE9fxbeg,Tie Me Down (feat. Ray J),New Boyz,Skinny Jeanz and a Mic,2009-09-15,52,178807,True,2010,65,0.42,0.787,8,-4.467,1,0.294,0.0104,0.0,0.198,0.38,97.967,4
3bGxiCPouq52ZtI8ybMCX5,Your Love,Nicki Minaj,Pink Friday (Deluxe),2010-01-01,0,245253,True,2010,66,0.424,0.52,11,-10.231,1,0.343,0.00204,0.00413,0.411,0.184,189.629,4
5Q0Nhxo0l2bP3pNjpGJwV1,Party In The U.S.A.,Miley Cyrus,The Time Of Our Lives,2009-01-01,80,202066,False,2010,67,0.652,0.6980000000000001,10,-4.667,0,0.042,0.00112,0.0001149999999999,0.0886,0.47,96.021,4
6wN4nT2qy3MQc098yL3Eu9,Deuces (feat. Tyga & Kevin McCall),Chris Brown,F.A.M.E. (Expanded Edition),2011-03-22,72,276560,True,2010,68,0.6920000000000001,0.736,1,-5.109,1,0.11,0.0324,0.0,0.0787,0.217,73.987,4
6pymOcrCnMuCWdgGVTvUgP,3,Britney Spears,The Singles Collection,2009-11-09,64,213173,False,2010,69,0.6970000000000001,0.709,5,-1.917,0,0.0455,0.0452,0.0,0.138,0.787,134.91,4
45EDI3rk0f4cAMt9f8b56R,Impossible,Shontelle,No Gravity,2010-01-01,0,226533,False,2010,70,0.599,0.624,8,-3.631,1,0.0343,0.385,0.0,0.125,0.539,90.034,4
3qjKqmA2YeH0a8DRoKj8iy,Forever,Drake,Forever,2009-01-01,37,357920,True,2010,71,0.471,0.918,5,-1.422,0,0.349,0.254,0.0,0.201,0.552,108.397,5
1MaqkdFNIKPdpQGDzme5ss,Two Is Better Than One (feat. Taylor Swift),BOYS LIKE GIRLS,Love Drunk,2009-09-07,68,242840,False,2010,72,0.521,0.7020000000000001,0,-5.189,1,0.0331,0.189,0.0,0.0962,0.25,127.976,4
17tDv8WA8IhqE8qzuQn707,My First Kiss (feat. Ke$ha),3OH!3,Streets Of Gold,2010-06-25,63,192440,False,2010,73,0.682,0.889,0,-4.166,1,0.0804,0.00564,0.0,0.36,0.8270000000000001,138.021,4
4fq2YUONcgrCJ2SPndSeKC,Already Gone,Kelly Clarkson,All I Ever Wanted,2009-03-06,59,281560,False,2010,74,0.209,0.872,9,-2.996,1,0.0757,0.217,0.0,0.0768,0.294,78.139,4
5K5LbSTVuKKe1KGMNfBgIW,Rock That Body,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),2009-01-01,0,268840,False,2010,75,0.715,0.907,7,-6.025,0,0.0993,0.0172,8.39e-05,0.426,0.841,124.992,4
1NhPKVLsHhFUHIOZ32QnS2,Secrets,OneRepublic,Waking Up,2009-01-01,79,224693,False,2010,76,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021,4
1YaVmBh7EAeR54FIjuFcb5,Naturally,Selena Gomez & The Scene,Kiss & Tell,2009-01-01,69,202586,False,2010,77,0.605,0.902,10,-5.406,0,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612,4
4JOP8ELK6AaeySe7sKe996,Un-thinkable (I'm Ready),Alicia Keys,The Element Of Freedom,2009-12-15,70,249240,False,2010,78,0.596,0.505,7,-7.892,1,0.0619,0.732,1.97e-05,0.106,0.335,86.097,4
4TMWmQem0lF0xdwwoEor9M,All I Do Is Win,DJ Khaled,All I Do Is Win,2010-02-09,0,232506,True,2010,79,0.545,0.781,10,-3.616,1,0.185,0.0139,0.0,0.161,0.277,150.097,4
7s1SC0ymhSFkYtigMXu9Pe,I Made It (Cash Money Heroes),Kevin Rudolf,I Made It (Cash Money Heroes),2010-01-01,31,289973,True,2010,80,0.58,0.954,7,-2.389,1,0.15,0.0536,0.0,0.353,0.577,120.542,5
0JcKdUGNR7zI4jJDLyYXbi,Stuck Like Glue,Sugarland,The Incredible Machine,2010-01-01,66,247586,False,2010,81,0.7020000000000001,0.795,1,-4.764,1,0.0568,0.329,0.0,0.0505,0.836,83.961,4
1kLYMOFEzQX9PgdKB7VkSL,Hey Daddy (Daddy's Home) (feat. Plies),USHER,Hey Daddy (Daddy's Home) (feat. Plies),2009-12-08,60,256293,False,2010,82,0.402,0.741,11,-3.822,1,0.0411,0.000299,0.0,0.203,0.356,127.835,5
6IUiqtI8tE49sqGbmtrNd8,There Goes My Baby,USHER,Raymond v Raymond (Expanded Edition),2010-03-30,63,281293,False,2010,83,0.626,0.52,9,-8.077,0,0.0892,0.175,0.0,0.13,0.257,77.468,4
